gene	logFC	logCPM	PValue	FDR
Solyc10g074350	0	-1.66887626930952	1	1
Solyc10g074360	0	-1.66887626930952	1	1
Solyc10g074370	0	-1.66887626930952	1	1
Solyc10g074380	0	-1.66887626930952	1	1
Solyc10g074390	-1.86613763254161	-1.55281258034706	0.999999999999998	1
Solyc10g074400	2.7925335077327	-0.0401018118567071	0.000951905284180382	0.00471903137812022
Solyc10g074410	0	-1.66887626930952	1	1
Solyc10g074420	0	-1.66887626930952	1	1
Solyc10g074430	0	-1.66887626930952	1	1
Solyc10g074440	1.80495228689503	2.72197028209159	3.05053742342788e-05	0.000208166659664728
Solyc10g074450	0	-1.66887626930952	1	1
Solyc10g074460	1.59307513928761	1.66435055772036	0.00220309455524715	0.00996832112313588
Solyc10g074470	-2.67168952143559	0.440180002861938	6.32235077992534e-05	0.000404562881029054
Solyc10g074480	0	-1.66887626930952	1	1
Solyc10g074490	1.88603816240711	-1.55374345716886	0.999999999999992	1
Solyc10g074500	0.289018789057076	7.56420692720917	0.0842464231083605	0.235387041216835
Solyc10g074510	1.65879306279776	-0.396734620099343	0.0800010193352272	0.225301711009199
Solyc10g074520	-0.220771182446706	0.768249443152195	0.735425931987205	1
Solyc10g074530	0.549162279184654	-1.16724180008127	1	1
Solyc10g074540	-3.42447189454493	0.0657064749242217	0.000267220978896117	0.00149867295447762
Solyc10g074550	0.0375131083943255	-1.44494605602402	1	1
Solyc10g074560	1.46668643410273	5.05443250380386	1.50538058505469e-11	2.72419758088558e-10
Solyc10g074570	2.1381723792707	6.69312528076216	3.91752706096479e-23	2.27498264625626e-21
Solyc10g074580	-1.13694683233468	5.79573163679234	2.04088293548899e-06	1.72400247386831e-05
Solyc10g074590	-0.42037210045808	6.07230229870675	0.024906496177545	0.0838514680327297
Solyc10g074600	-0.241854112698665	0.107818768624437	0.751241167407397	1
Solyc10g074610	-0.281480585938124	0.747984211029128	0.574847619274007	1
Solyc10g074620	-3.5622224737773	-1.25073940536484	0.158569539719185	0.397202448983797
Solyc10g074630	0.862806772551357	3.66625283538898	0.0218767756914297	0.0751895080598061
Solyc10g074640	2.83864734824539	-0.344447978433416	0.00581753164120702	0.0237174713904903
Solyc10g074650	0.387121707176954	4.69390135094602	0.0745703278614019	0.212349633099049
Solyc10g074660	0	-1.66887626930952	1	1
Solyc10g074670	0	-1.66887626930952	1	1
Solyc10g074680	-2.18144477443521	-1.00321662871349	0.153675071592639	0.38764249373121
Solyc10g074690	-0.241424676702624	6.05306094486856	0.177859191968684	0.436873402142911
Solyc10g074700	1.54050742367233	4.80506768920099	1.17605945339973e-13	2.79732990672688e-12
Solyc10g074710	-0.119516671266043	3.18619140273561	0.69492899340785	1
Solyc10g074720	-0.900852313783949	-0.497100802910441	0.368873864803796	0.776168365429072
Solyc10g074730	4.47026825989848	5.94007303279503	4.0993606627375e-77	7.90880542971585e-74
Solyc10g074740	1.97657944814251	6.56674596073372	3.62942020453765e-23	2.11900721909847e-21
Solyc10g074750	0.3823807010228	3.64858100918215	0.136585717559226	0.353575267512428
Solyc10g074760	1.8860488611755	-1.55374345716886	0.999999999999996	1
Solyc10g074770	0	-1.66887626930952	1	1
Solyc10g074780	0	-1.66887626930952	1	1
Solyc10g074790	-1.11205696651833	5.71830632623827	2.51033047286805e-09	3.36847937910699e-08
Solyc10g074800	1.74810344133388	-1.16549702493699	0.424473113969189	0.86153709531689
Solyc10g074810	-1.70204049653447	4.08493130397655	4.74963414833506e-10	7.06686139971001e-09
Solyc10g074820	1.32233301994443	0.575650403777659	0.034226669057037	0.109830857174619
Solyc10g074830	1.28261539114989	-0.547397390185692	0.230497988889915	0.540516149650893
Solyc10g074840	0	-1.66887626930952	1	1
Solyc10g074850	0	-1.66887626930952	1	1
Solyc10g074860	0.521494355017219	4.8936950476423	0.0207050175099906	0.0716801059784113
Solyc10g074870	0.0626923574027433	4.96583409395234	0.776038185072879	1
Solyc10g074880	-0.511920333173141	4.86094564737292	0.0322970892151731	0.104667986505169
Solyc10g074890	1.01775014065784	3.02330355260283	0.00317331235533675	0.0137991006966916
Solyc10g074900	1.73614153793299	2.88231227723828	2.48566740920081e-07	2.45505608985542e-06
Solyc10g074910	0.914315826431221	3.70831928247745	0.000176987329793595	0.00103211402212295
Solyc10g074920	0.951722012714405	2.36812971694536	0.0107644445931474	0.0406587847929335
Solyc10g074930	-0.72629586100206	4.44679154452417	0.000989755873032629	0.00488575013543768
Solyc10g074940	0.423357078111746	7.00353717893041	0.0139589857275919	0.0508970160354088
Solyc10g074950	0.445768424177115	2.01821137299958	0.331416796285863	0.710744528577793
Solyc10g074960	-1.76744520961778	2.65380207966583	9.38352549340128e-07	8.42673105273717e-06
Solyc10g074970	-1.64811094457542	5.4222228848239	1.36479395327322e-15	4.06128531408047e-14
Solyc10g074980	1.2265536088994	7.95627043989866	5.85662548435184e-11	9.86817240150831e-10
Solyc10g074990	-1.27512738742133	1.63422728367147	0.00624666979266481	0.0252888904045081
Solyc10g075000	0	-1.66887626930952	1	1
Solyc10g075010	2.68000292226986	-1.44670690911036	0.512914181284629	0.978266997202283
Solyc10g075020	0.262959485583668	1.60106539089678	0.622763263729077	1
Solyc10g075030	-2.54920974054729	4.2184793578518	1.2210542822026e-23	7.42619125359889e-22
Solyc10g075040	-0.162317912992285	4.57477457988507	0.485524896940998	0.95604576412282
Solyc10g075050	0.0537931048669678	2.06685157732192	0.979722120924006	1
Solyc10g075060	0	-1.66887626930952	1	1
Solyc10g075070	-1.41984484732404	3.82185334393392	4.70494816736934e-05	0.000308338809224826
Solyc10g075080	0	-1.66887626930952	1	1
Solyc10g075090	-2.51104077497154	5.27245594516382	6.85226758567359e-15	1.86341970593333e-13
Solyc10g075100	0.334347756488017	5.31527488232124	0.319410421806458	0.690375690753451
Solyc10g075110	-0.767807965594758	2.49247565760837	0.121295539231338	0.319713866480961
Solyc10g075120	0	-1.66887626930952	1	1
Solyc10g075130	-1.83884760998305	-1.55503822971758	1	1
Solyc10g075140	0	-1.66887626930952	1	1
Solyc10g075150	-2.64615919820691	3.23211601911571	0.000690282946896139	0.00353040587582654
Solyc10g075160	-1.17599219860286	-0.555376815332483	0.23478732639716	0.548443122363213
Solyc10g075170	-7.19606303045533	2.50800774566494	1.16014939776785e-15	3.47314725312795e-14
Solyc10g076170	0	-1.66887626930952	1	1
Solyc10g076180	3.53810128963928	0.443431166435539	6.3125790761912e-05	0.000404012041243811
Solyc10g076190	0	-1.66887626930952	1	1
Solyc10g076200	0	-1.66887626930952	1	1
Solyc10g076210	0	-1.66887626930952	1	1
Solyc10g076220	0	-1.66887626930952	1	1
Solyc10g076230	0	-1.66887626930952	1	1
Solyc10g076240	-3.84146111779103	2.92934730567479	1.45479230781368e-06	1.2611226278943e-05
Solyc10g076250	0.11947964844329	2.70291815814751	0.685720313224576	1
Solyc10g076260	-1.18688902645212	3.20116798298999	2.42051992961993e-05	0.000168283074266089
Solyc10g076270	-0.638644870963555	4.85282677821972	0.00251827529930483	0.011231973583221
Solyc10g076280	-1.86613446297327	-1.55281258034706	1	1
Solyc10g076290	2.72206594631061	5.07233540017052	4.29010016754016e-33	5.64326926205179e-31
Solyc10g076300	-1.18143113617883	2.16638962440321	0.0159859736239261	0.057243236341316
Solyc10g076310	-0.240801244724254	-0.861711065625468	1	1
Solyc10g076320	0	-1.66887626930952	1	1
Solyc10g076330	0	-1.66887626930952	1	1
Solyc10g076340	0	-1.66887626930952	1	1
Solyc10g076350	0.682122424173869	4.40879821693303	0.00520161046197073	0.0215068849283078
Solyc10g076360	1.41874220117597	6.98139083475997	4.33247231308187e-15	1.21138297919802e-13
Solyc10g076370	3.87975714412249	5.68221837004043	7.03698995512756e-57	4.0061237733068e-54
Solyc10g076380	6.5840884401052	1.89735033075774	1.08588282846443e-22	6.1117427851028e-21
Solyc10g076390	0	-1.66887626930952	1	1
Solyc10g076400	-4.01634731053201	0.455696413973916	3.40254838801939e-06	2.76139981001985e-05
Solyc10g076410	1.23167908407394	-1.0052795685943	0.510794839115508	0.978266997202283
Solyc10g076420	-0.253105831864475	3.86017140519503	0.319531136028281	0.690584696863274
Solyc10g076430	0	-1.66887626930952	1	1
Solyc10g076440	0	-1.66887626930952	1	1
Solyc10g076450	-0.0531688303576508	1.56978343787353	0.951931430968407	1
Solyc10g076460	-1.86612890341321	-1.55281258034706	0.999999999999995	1
Solyc10g076470	0	-1.66887626930952	1	1
Solyc10g076480	0.238578839748403	1.00363374940371	0.729059726309051	1
Solyc10g076490	0	-1.66887626930952	1	1
Solyc10g076500	-1.83879565311546	-1.55503822971758	0.999999999999994	1
Solyc10g076510	-2.00163449711066	10.8652459053215	1.27468943726876e-13	3.0195184234674e-12
Solyc10g076520	0	-1.66887626930952	1	1
Solyc10g076530	-2.63860013951193	-1.44726108577358	0.512724874691981	0.978266997202283
Solyc10g076540	2.15170073609193	-0.671460363672811	0.0995910105580956	0.270469775838819
Solyc10g076550	1.19251378982061	-0.0115196959112408	0.125933083590872	0.329816872459355
Solyc10g076560	0	-1.66887626930952	1	1
Solyc10g076570	0	-1.66887626930952	1	1
Solyc10g076580	0.426526416016655	1.5447816416827	0.31674971540785	0.686798661773753
Solyc10g076590	0.602676927931072	3.8802719965666	0.0277382836018952	0.0918534733139138
Solyc10g076600	0.773655714329081	6.24527957518221	4.76521669611693e-05	0.000312170685165163
Solyc10g076610	4.81221606974641	-0.7931063419145	0.00391845213571687	0.0166800793475165
Solyc10g076620	0	-1.66887626930952	1	1
Solyc10g076630	0.0191214063618671	-1.44597531151381	1	1
Solyc10g076640	2.69023619782521	-1.44540912020915	0.513224718731227	0.978266997202283
Solyc10g076650	-0.731358616188054	-0.404747675865828	0.545863810846045	1
Solyc10g076660	0.335214650116708	4.68674030698456	0.343955794338984	0.732974525651075
Solyc10g076670	0.385915792810489	0.340013740529539	0.645391500317874	1
Solyc10g076680	0.814209916789523	-0.29612717033484	0.434927647368685	0.878290188344406
Solyc10g076690	0.738562931245013	4.16610939831432	0.00303552949314895	0.0132764272932725
Solyc10g076700	0.11631383978224	-1.25516513977373	1	1
Solyc10g076710	-0.930409012056076	-0.456271171348545	0.466139651276787	0.927604817482608
Solyc10g076720	-3.80048439469284	-1.169489412463	0.0839159978526626	0.234614834347429
Solyc10g076730	-2.59433641801627	-1.44973817593488	0.532551683403714	0.996590902766731
Solyc10g076740	-1.9994533884643	2.0012802282542	1.34804000596098e-05	9.82648725587885e-05
Solyc10g076750	0.176932505055317	3.09523317760246	0.581800728437148	1
Solyc10g076760	-0.586551418870924	0.172397435457472	0.368963814989216	0.776263564953988
Solyc10g076770	0	-1.66887626930952	1	1
Solyc10g076780	-0.84529859645413	-1.08330446541845	0.709505660863496	1
Solyc10g076790	-1.79681216747945	-0.79564496671522	0.197564603883501	0.476677968391742
Solyc10g076800	0.288617401586572	4.12657093433219	0.216909460266752	0.513961164484408
Solyc10g076810	0.438126596017493	-1.00731308248095	1	1
Solyc10g076820	0	-1.66887626930952	1	1
Solyc10g076830	0	-1.66887626930952	1	1
Solyc10g076840	-3.79280071883337	2.83169086692384	6.34653517627284e-13	1.36892004389085e-11
Solyc10g076850	0	-1.66887626930952	1	1
Solyc10g076860	0.0119941494340214	3.14888116215739	0.999999999999999	1
Solyc10g076870	0.763536484134685	6.58548830471021	7.72212443831699e-06	5.87954868163636e-05
Solyc10g076880	-1.86614939890277	-1.55281258034706	0.999999999999993	1
Solyc10g076890	0.454242227751545	3.99764400514269	0.0630552605690745	0.184475150276517
Solyc10g076900	0	-1.66887626930952	1	1
Solyc10g076910	0.501458366841482	6.86013142581489	0.00280903395816264	0.0123838844539464
Solyc10g076920	-0.234675772281397	3.03568857771338	0.410893643737185	0.84158676296439
Solyc10g076930	-2.18711821055644	3.23760191857894	1.36082203141329e-12	2.79628796952008e-11
Solyc10g076940	0	-1.66887626930952	1	1
Solyc10g076950	0	-1.66887626930952	1	1
Solyc10g076960	0.039485059729604	-1.08375687996529	1	1
Solyc10g076970	0.0508564146642056	-0.553550202197872	1	1
Solyc10g076980	1.90305003361109	-1.55243817593714	1	1
Solyc10g076990	-0.837907936167233	7.2908786700644	1.20464141669688e-06	1.05961455110518e-05
Solyc10g077000	0.542496362855704	4.97300560665621	0.0062841228717535	0.0254256943920988
Solyc10g077010	0.745901484508664	6.51727777458457	1.31734762990472e-05	9.62295564655053e-05
Solyc10g077020	0.722049824016512	5.07768031623485	0.000356759823397143	0.00194829350324148
Solyc10g077030	2.1779044916399	6.7283471585053	1.811546092025e-31	2.08309805091895e-29
Solyc10g077040	2.19644453563694	5.08340770425655	1.65961986387553e-13	3.86802812166481e-12
Solyc10g077050	-0.649573007659712	5.62389763237303	0.000454025525478298	0.00241638994992872
Solyc10g077060	-1.58551316290436	-0.207217023682764	0.0648027878175938	0.188792484273622
Solyc10g077070	0.272786472507672	7.23038505088855	0.132834249079551	0.345538199834125
Solyc10g077080	0	-1.66887626930952	1	1
Solyc10g077090	-0.713937638061637	0.527842248710394	0.224551805865005	0.529180955637488
Solyc10g077100	-0.37044335179283	1.55998363063875	0.388249566050206	0.808754284699509
Solyc10g077110	0.939229109756158	4.96817957723302	1.50404099797746e-05	0.000108678384803919
Solyc10g077120	0.0224415391934583	7.30303618286645	0.935060105170379	1
Solyc10g077130	3.57476646412194	3.38389384522077	4.22859065274319e-22	2.26964864911612e-20
Solyc10g077140	-2.72612920722936	-0.79711511915418	0.0363554141632741	0.11562546640242
Solyc10g077150	0	-1.66887626930952	1	1
Solyc10g078150	0.130964371260211	6.65620275431038	0.445393111611624	0.894597207870429
Solyc10g078160	-2.42895916509024	0.293347184712338	0.000549643041952546	0.00287548266313439
Solyc10g078170	-0.249025406164213	-0.353411599209701	1	1
Solyc10g078180	-0.215304455050017	7.5508970633302	0.228738327517761	0.537115146372932
Solyc10g078190	0.0903253220921095	4.062830232769	0.738840602028519	1
Solyc10g078200	0	-1.66887626930952	1	1
Solyc10g078220	-2.082790733458	2.77790902911253	0.000450647053082503	0.00240061669157786
Solyc10g078230	-1.05954442060812	2.42228991089057	0.0417060272767074	0.130198238874345
Solyc10g078240	1.97687786363085	4.41203194469676	1.5996505966945e-13	3.7374611007327e-12
Solyc10g078250	3.57330820482238	-1.25217409742447	0.140864700769973	0.362298037978114
Solyc10g078260	0.141711710260315	-0.0521656902114454	0.901769740713956	1
Solyc10g078270	3.3861749335177	1.60008187009528	6.054138779013e-10	8.88221704177375e-09
Solyc10g078280	-1.46927985940429	1.30094458336453	0.00139817378245251	0.00665766912700238
Solyc10g078290	0.210370814393676	6.61838569355974	0.222737802296965	0.525689053185139
Solyc10g078300	0.26136323755419	8.74342691608046	0.143618273339275	0.367777581170489
Solyc10g078310	-0.872035356825741	4.60017200321054	1.75874321569754e-05	0.000125567178559886
Solyc10g078320	0.721386718177465	3.46316127438492	0.00673338581857829	0.0269576077152142
Solyc10g078330	-3.48871714964731	-1.25807878131613	0.153647573979006	0.387617826363724
Solyc10g078340	0.524322512326126	3.58493974220331	0.0407784002076394	0.127807897473889
Solyc10g078350	2.68146892954355	-1.44624443180544	0.535122425793547	0.996590902766731
Solyc10g078360	0	-1.66887626930952	1	1
Solyc10g078370	-1.10573972021473	-0.12705998110396	0.144928257415934	0.370585641358011
Solyc10g078380	0	-1.66887626930952	1	1
Solyc10g078390	0.088107610406717	3.31212457903083	0.794579157575835	1
Solyc10g078400	-1.54696132316884	2.55734278923758	1.16968532315312e-05	8.62230146829517e-05
Solyc10g078410	1.21835463464671	-1.00303726883361	0.487972346976168	0.959735781897321
Solyc10g078420	0.239164378687775	2.20205326636324	0.512868194041622	0.978266997202283
Solyc10g078430	-0.398829340439393	4.48414196477853	0.0778305843560747	0.220099568642786
Solyc10g078440	-0.280298736017275	0.27070718458611	0.6652279860394	1
Solyc10g078450	1.20869643812942	6.7442362406511	1.63910880068408e-12	3.34241522732567e-11
Solyc10g078460	0	-1.66887626930952	1	1
Solyc10g078470	-2.59434218146873	-1.44973817593488	0.532546629578851	0.996590902766731
Solyc10g078480	-0.453590266576548	4.70150371184088	0.0280791942980161	0.092873339065236
Solyc10g078490	0.940088480983312	3.00551811198708	0.00329449259059879	0.0142742163685245
Solyc10g078500	-3.13088011789097	-1.34960273188373	0.271529721433277	0.613153927289917
Solyc10g078510	-1.26110131415419	-0.350886543515282	0.133585930394132	0.347155474429171
Solyc10g078520	-0.374794164305205	5.67569173108503	0.0469415726052507	0.144018022074613
Solyc10g078530	1.19702856764913	2.75708430926178	0.000422988221956993	0.00227069284029997
Solyc10g078540	2.47529247057618	4.59186478057257	7.80083977215197e-24	4.86355049851924e-22
Solyc10g078550	1.61883093388862	4.62295628955839	2.90507921353581e-09	3.85792297699648e-08
Solyc10g078560	-0.739233931332444	1.99553729028317	0.10387362585715	0.279976669135459
Solyc10g078570	0.547641024079099	0.279091438794813	0.420455244520621	0.855356807319419
Solyc10g078580	0.352907795066778	-0.862680128547863	1	1
Solyc10g078590	2.60112405171557	5.04675474970599	4.00956015155613e-19	1.63235633508898e-17
Solyc10g078600	-0.834477352802737	-0.675337392495297	0.609496478156527	1
Solyc10g078610	-1.02054285592511	-0.608988070539637	0.350785431485367	0.744922991450642
Solyc10g078620	0.712089114043891	8.59296851193126	2.1183886967152e-05	0.000148827198605763
Solyc10g078630	0.405339849501562	6.75746962056796	0.044943433543278	0.138733388147326
Solyc10g078640	0	-1.66887626930952	1	1
Solyc10g078650	0	-1.66887626930952	1	1
Solyc10g078660	0.603769529057356	7.06414079487906	0.000342845209792516	0.00188004603993721
Solyc10g078670	-0.444087542121681	1.99583976120743	0.482341165590732	0.951395073126738
Solyc10g078680	-3.13304536677101	-1.34933569977272	0.271495084598643	0.613153927289917
Solyc10g078690	0.94002147433618	6.80254129770113	3.78353552852353e-08	4.24251980300409e-07
Solyc10g078700	-2.63859587398093	-1.44726108577358	0.51274688527755	0.978266997202283
Solyc10g078710	0.496811699901776	4.54926210159188	0.020894461911715	0.0722423316216774
Solyc10g078720	0.0344964856636899	-1.44467696907088	1	1
Solyc10g078730	1.04345430551506	3.74308267580469	4.29742421329007e-05	0.000284071723099586
Solyc10g078740	-0.673529272878646	-0.552276387298189	0.610754536673969	1
Solyc10g078750	0.859338698466834	4.40728011927749	0.000219329265749036	0.0012527380611294
Solyc10g078760	-1.86614566332513	-1.55281258034706	1	1
Solyc10g078770	-0.976232315350348	8.9424263930671	0.00452149194785388	0.0189429184308266
Solyc10g078780	0.200586797745127	6.00218308016129	0.663793897924322	1
Solyc10g078790	0.354535588078105	5.99272742103477	0.0604036204609578	0.177916584202518
Solyc10g078800	-1.86613781473107	-1.55281258034706	0.999999999999994	1
Solyc10g078810	0	-1.66887626930952	1	1
Solyc10g078820	0	-1.66887626930952	1	1
Solyc10g078830	0.379829033312136	5.61326861791653	0.0420488936280172	0.131127148798505
Solyc10g078840	1.90305348703391	-1.55243817593714	0.999999999999992	1
Solyc10g078850	0	-1.66887626930952	1	1
Solyc10g078860	-0.176740918658793	6.45447913928815	0.32223262456862	0.694696570238048
Solyc10g078870	1.89225557360071	-1.5532780642627	0.999999999999997	1
Solyc10g078880	0.152932807442277	3.34583377176576	0.57355676665793	1
Solyc10g078890	0	-1.66887626930952	1	1
Solyc10g078900	0.936029737820153	4.51051900221265	3.48224809106523e-05	0.000234902932125917
Solyc10g078910	1.11434363876372	3.48749401745621	1.9130365636615e-05	0.000135718122055716
Solyc10g078920	-0.46875100104469	1.45513167555879	0.350324331092065	0.744080308613709
Solyc10g078930	-1.70533774768683	7.64782962008262	1.77905912895567e-21	9.04559097675601e-20
Solyc10g078940	0.0224363491451197	-1.44624419401535	1	1
Solyc10g078950	0.117936091011018	7.21598263467949	0.497413211752763	0.972726016698851
Solyc10g078960	0.879826043306057	8.50716861679269	1.09209149327335e-07	1.14197715407719e-06
Solyc10g078970	0	-1.66887626930952	1	1
Solyc10g078980	0	-1.66887626930952	1	1
Solyc10g078990	0	-1.66887626930952	1	1
Solyc10g079000	0.369959859365949	3.62839493627095	0.141931576648187	0.364102671364526
Solyc10g079010	0.374750413960745	6.68694994686967	0.0393325432208052	0.123880031600662
Solyc10g079020	0	-1.66887626930952	1	1
Solyc10g079030	0	-1.66887626930952	1	1
Solyc10g079040	0	-1.66887626930952	1	1
Solyc10g079050	-0.321307303636444	6.78399526161362	0.126303154520909	0.330529739792584
Solyc10g079060	0	-1.66887626930952	1	1
Solyc10g079070	0.459164958978177	2.577481853504	0.189153429121087	0.459682439369744
Solyc10g079080	-0.0546019681163644	6.38071023820745	0.766734838657736	1
Solyc10g079090	0.425747673702	3.62263053236785	0.0973243626885857	0.265393258192895
Solyc10g079100	0	-1.66887626930952	1	1
Solyc10g079110	-3.10433019241434	-0.616988803714225	0.0134744273280221	0.0493645361135375
Solyc10g079120	-0.842309359652811	6.08587135785101	2.02718571246545e-06	1.71326547181279e-05
Solyc10g079130	1.51017802944283	6.10276200627419	7.0385134291627e-13	1.50601636386034e-11
Solyc10g079140	0.173152324055272	5.88536589571306	0.391881483811517	0.814707153276014
Solyc10g079150	1.06540047224517	-0.163993286592036	0.238576966391628	0.555485237135907
Solyc10g079160	0.149747012934466	1.64980629327073	0.787613825212326	1
Solyc10g079170	0.8154626967001	1.29336596344712	0.0826416584255868	0.231667490486386
Solyc10g079180	5.18294149931697	-0.607170495413763	0.000610576143889713	0.00316422589894912
Solyc10g079190	-0.13501005415293	6.59456101580987	0.465490481299879	0.926578467505496
Solyc10g079200	1.15336933528801	1.54406350797764	0.0116846223490268	0.0436407700919179
Solyc10g079210	-3.13086369390669	-1.34960273188373	0.271555399750135	0.613153927289917
Solyc10g079220	0	-1.66887626930952	1	1
Solyc10g079230	0	-1.66887626930952	1	1
Solyc10g079240	-1.13249466435532	-0.402176118053951	0.270329374710002	0.612336324802964
Solyc10g079250	0.0395358032129497	2.90715379420834	0.939957393294828	1
Solyc10g079260	-0.196615018949521	4.70081592215585	0.361807834127746	0.764217544903244
Solyc10g079270	2.66488997873023	-1.44716926445989	0.534782489560543	0.996590902766731
Solyc10g079280	-1.66675372035386	-0.16265045336807	0.0417098338705494	0.130198418051467
Solyc10g079290	0.965548785545503	3.85528030921087	7.08136336764724e-05	0.00044986785845364
Solyc10g079300	-0.439199898612986	0.0982001422095311	0.635808793548721	1
Solyc10g079310	-0.0166947753452509	2.02062087164121	1	1
Solyc10g079320	0	-1.66887626930952	1	1
Solyc10g079330	0	-1.66887626930952	1	1
Solyc10g079340	0	-1.66887626930952	1	1
Solyc10g079350	0	-1.66887626930952	1	1
Solyc10g079360	0.115965589622568	0.29904028413211	1	1
Solyc10g079370	0.375388681900654	6.02085732012353	0.0549090804291127	0.164291425290584
Solyc10g079380	-1.90756921530213	-0.451994776652598	0.0720813473468953	0.206932826733626
Solyc10g079390	1.70756452964503	-1.16497304039765	0.399258212362027	0.825617833002876
Solyc10g079400	-1.86903343344605	-1.55254221346359	1	1
Solyc10g079410	1.45926526367772	-0.928867435066352	0.326187397011502	0.701393791703929
Solyc10g079420	0.565300306533449	4.95989958497743	0.0526051990403035	0.158440654559637
Solyc10g079430	0.565409341024932	4.85841195182705	0.0119087827173306	0.0443301851671927
Solyc10g079440	-0.909224253358508	0.0211719534050805	0.289657587841715	0.639922326673404
Solyc10g079450	0.544963613632566	3.81966137819188	0.0397232134689075	0.124906558686595
Solyc10g079460	1.71061854887759	-1.1638858183075	0.400295573953291	0.827090914631953
Solyc10g079470	0.480959088694408	4.63144949705241	0.0226854099704161	0.0775542658045522
Solyc10g079480	1.67944490571293	-0.392204192689163	0.0957071944414967	0.261579076134886
Solyc10g079490	-0.808810143825511	0.959606595356074	0.0945021357851727	0.258835528780795
Solyc10g079500	-0.46763688534218	7.26146356321519	0.00525000294611076	0.0216863152503376
Solyc10g079510	1.43700323353959	0.24035941849786	0.0374944029804207	0.118758494372589
Solyc10g079520	0	-1.66887626930952	1	1
Solyc10g079530	1.88605934535661	-1.55374345716886	1	1
Solyc10g079540	0	-1.66887626930952	1	1
Solyc10g079550	0.815318799594411	-1.34632483147201	0.999999999999999	1
Solyc10g079560	0.744599000875362	3.23139342374877	0.0102487369016296	0.0389822438535478
Solyc10g079570	-1.68869613951216	1.31721294257594	0.000354936122401523	0.00194016476037112
Solyc10g079580	-0.657118288075893	5.07701891476242	0.00331943447798988	0.0143715248868164
Solyc10g079590	-0.884091845268108	-0.672356413264713	0.435537314208138	0.879048257032779
Solyc10g079600	-0.209335456474181	5.01978686441339	0.308345773063237	0.673411965358596
Solyc10g079610	0.415811779511156	5.81182127371749	0.031677750045212	0.102966950171576
Solyc10g079620	0.465655323034552	2.30873858975983	0.158370269984142	0.396805509793599
Solyc10g079630	0	-1.66887626930952	1	1
Solyc10g079640	0.953519849057766	1.25660489894166	0.129758826131653	0.338527139589357
Solyc10g079650	0	-1.66887626930952	1	1
Solyc10g079660	0	-1.66887626930952	1	1
Solyc10g079670	-0.55126926423926	0.38339644747622	0.47516146050776	0.941350450057218
Solyc10g079680	0	-1.66887626930952	1	1
Solyc10g079690	1.52382184317928	4.75372169618739	2.84587618006338e-10	4.38136052527973e-09
Solyc10g079700	-0.733337933284407	2.38544717182896	0.0336075991619222	0.108244397708781
Solyc10g079710	-0.368792320843276	4.02310082399044	0.12179770673047	0.320721031364045
Solyc10g079720	-1.08849412346109	4.36813117607637	6.2127435760675e-06	4.81477228667923e-05
Solyc10g079730	-2.59128763673971	1.40527871180764	2.64462624460224e-07	2.59728324650175e-06
Solyc10g079740	0.819635578089486	5.55870609692646	1.74605202784505e-05	0.00012473801434062
Solyc10g079750	2.8164903949532	-0.789921501950225	0.0402747232508786	0.126423240923191
Solyc10g079760	0	-1.66887626930952	1	1
Solyc10g079770	0.0159002815985668	5.06137212677524	0.957612634113707	1
Solyc10g079780	0	-1.66887626930952	1	1
Solyc10g079790	-1.96725512241727	-1.08062178556692	0.263494200774477	0.59983371046762
Solyc10g079800	0	-1.66887626930952	1	1
Solyc10g079810	1.25580692066054	1.50276986591727	0.00217051882164416	0.0098383244165915
Solyc10g079820	0.321632152124292	8.05850939781196	0.0704427206557133	0.20277390253738
Solyc10g079830	-0.308285163781202	3.13323049336003	0.276176994804049	0.615837471872235
Solyc10g079840	-0.697180865381318	2.60293684021843	0.0628908491056736	0.184052331348542
Solyc10g079850	-0.46946517858099	5.92153885248317	0.0162279772487947	0.0579246547352137
Solyc10g079860	-3.74555090687176	2.56452457579769	4.99904999423604e-15	1.38659751717121e-13
Solyc10g079870	-0.874511931803235	0.620920926281455	0.114702267229289	0.30467076901266
Solyc10g079880	0.718089868079438	7.79023514615897	1.85145107738527e-05	0.000131698774199832
Solyc10g079890	2.44352572776297	7.9796277286593	3.15741702092145e-31	3.53702002856578e-29
Solyc10g079900	-4.41037413277233	0.75393025745425	3.81177842091391e-07	3.64660135600764e-06
Solyc10g079910	0	-1.66887626930952	1	1
Solyc10g079920	1.38805477129198	1.5837919870284	0.00698073577772026	0.0278291827979441
Solyc10g079930	1.28691735866868	5.73132386086197	9.16039277863229e-09	1.12621860480684e-07
Solyc10g079940	1.89225714946529	-1.5532780642627	1	1
Solyc10g079950	-2.41547684127914	4.17546522699434	8.98671509964716e-23	5.08276311507243e-21
Solyc10g079960	-2.53770138727586	0.71920500410995	0.000133822446311069	0.000802312839817967
Solyc10g079970	-1.45464692251409	3.24017837021275	7.07176085393558e-07	6.46436007303556e-06
Solyc10g079980	-3.81296980034702	-1.16785411076176	0.0869132687822491	0.241208110365313
Solyc10g079990	-0.530246434387068	4.08720173499287	0.0339334719030856	0.109072835643365
Solyc10g080000	-0.0640452743289091	1.41081859784945	0.937726926562948	1
Solyc10g080010	1.06017430821433	4.07244608251009	0.00047758277878219	0.0025316771727628
