gene	logFC	logCPM	PValue	FDR
Solyc01g097390	-2.96313854856289	1.91171941157176	4.5395920651524e-06	3.60170010615826e-05
Solyc01g097430	-4.08418199845444	1.75676764782012	7.79602526985317e-15	2.10196094368161e-13
Solyc01g097490	-5.04482559964703	-0.666748425984046	0.00211053167913741	0.00959199497728109
Solyc01g097530	6.7662697916198	2.06242861560387	6.2011182575848e-21	2.97029287905031e-19
Solyc01g097570	2.48557748517058	2.60147941219053	4.115156703408e-09	5.33533025335377e-08
Solyc01g097830	-2.39000614462225	-0.20834895970278	0.00712115586922693	0.0282883070087673
Solyc01g097970	2.34779312388478	3.00990241571039	9.67049996188467e-12	1.80552393643209e-10
Solyc01g098070	5.06662405180952	-0.667379906637771	0.00109754248959576	0.0053640391634459
Solyc01g098470	2.41234893018731	-0.255242849710861	0.0115177775704625	0.0431335988018387
Solyc01g098490	2.2095460271545	0.0670053513661742	0.00800162010157564	0.0313660978967623
Solyc01g098510	2.16940706103935	1.1725518721398	0.000300520035026335	0.00166578759079961
Solyc01g098650	-2.10288692869059	4.138227447014	7.09700775940305e-11	1.18205174321722e-09
Solyc01g098700	-2.37249948611566	5.58804716594257	1.16319264772708e-25	8.48617459613829e-24
Solyc01g098740	-3.59249956592274	2.5190087125394	1.17452555244874e-13	2.79563765001087e-12
Solyc01g098760	2.84040500084756	7.00440236794434	8.63410779606058e-36	1.35061559204412e-33
Solyc01g098890	5.06662383254413	-0.667379906637771	0.00109761460233958	0.0053640391634459
Solyc01g099180	-2.68908735035957	7.55251432584308	1.02029256452915e-20	4.77516171002745e-19
Solyc01g099190	-2.52975408397869	12.3459801250435	3.33915177686217e-21	1.65419006783299e-19
Solyc01g099200	-2.1369544741417	5.12120781650923	7.31717185356725e-07	6.66938128500866e-06
Solyc01g099260	-2.26524458317593	3.4565081487004	7.30848560087532e-13	1.55706613166624e-11
Solyc01g099370	3.06601498297107	8.00482827811361	1.08903494633671e-26	8.61478737618108e-25
Solyc01g099520	2.03325663326482	7.19584468079768	1.23507063637469e-26	9.7256911540553e-25
Solyc01g099600	-2.30468939048	8.52316925047347	3.54345201076035e-38	6.51076497236374e-36
